0.5625,0.5625,0.616211,0.625
0.625,0.5625,0.678711,0.625
0.6875,0.5625,0.741211,0.625
0.75,0.5625,0.803711,0.625
0.8125,0.5625,0.866211,0.625
0.875,0.5625,0.928711,0.625
0.9375,0.5625,0.991211,0.625
0,0.625,0.0126953,0.6875
0.0625,0.625,0.0742188,0.6875
0.125,0.625,0.151367,0.6875
0.1875,0.625,0.213867,0.6875
0.25,0.625,0.276367,0.6875
0.3125,0.625,0.338867,0.6875
0.375,0.625,0.385742,0.6875
0.4375,0.625,0.463867,0.6875
0.5,0.625,0.508789,0.6875
0.5625,0.625,0.599609,0.6875
0.625,0.625,0.639648,0.6875
0.6875,0.625,0.707031,0.6875
0.75,0.625,0.77832,0.6875
0.8125,0.625,0.830078,0.6875
0.875,0.625,0.912109,0.6875
0.9375,0.625,0.946289,0.6875
0,0.6875,0.0185547,0.75
0.0625,0.6875,0.0908203,0.75
0.125,0.6875,0.140625,0.75
0.1875,0.6875,0.203125,0.75
0.25,0.6875,0.258789,0.75
0.3125,0.6875,0.337891,0.75
0.375,0.6875,0.40332,0.75
0.4375,0.6875,0.450195,0.75
0.5,0.6875,0.508789,0.75
0.5625,0.6875,0.578125,0.75
0.625,0.6875,0.640625,0.75
0.6875,0.6875,0.707031,0.75
0.75,0.6875,0.789062,0.75
0.8125,0.6875,0.851562,0.75
0.875,0.6875,0.914062,0.75
0.9375,0.6875,0.962891,0.75
0,0.75,0.0292969,0.8125
0.0625,0.75,0.0917969,0.8125
0.125,0.75,0.154297,0.8125
0.1875,0.75,0.216797,0.8125
0.25,0.75,0.279297,0.8125
0.3125,0.75,0.341797,0.8125
0.375,0.75,0.417969,0.8125
0.4375,0.75,0.470703,0.8125
0.5,0.75,0.527344,0.8125
0.5625,0.75,0.589844,0.8125
0.625,0.75,0.652344,0.8125
0.6875,0.75,0.714844,0.8125
0.75,0.75,0.760742,0.8125
0.8125,0.75,0.823242,0.8125
0.875,0.75,0.885742,0.8125
0.9375,0.75,0.948242,0.8125
0,0.8125,0.0322266,0.875
0.0625,0.8125,0.0957031,0.875
0.125,0.8125,0.160156,0.875
0.1875,0.8125,0.222656,0.875
0.25,0.8125,0.285156,0.875
0.3125,0.8125,0.347656,0.875
0.375,0.8125,0.410156,0.875
0.4375,0.8125,0.46582,0.875
0.5,0.8125,0.535156,0.875
0.5625,0.8125,0.594727,0.875
0.625,0.8125,0.657227,0.875
0.6875,0.8125,0.719727,0.875
0.75,0.8125,0.782227,0.875
0.8125,0.8125,0.84082,0.875
0.875,0.8125,0.904297,0.875
0.9375,0.8125,0.962891,0.875
0,0.875,0.0244141,0.9375
0.0625,0.875,0.0869141,0.9375
0.125,0.875,0.149414,0.9375
0.1875,0.875,0.211914,0.9375
0.25,0.875,0.274414,0.9375
0.3125,0.875,0.336914,0.9375
0.375,0.875,0.416016,0.9375
0.4375,0.875,0.461914,0.9375
0.5,0.875,0.524414,0.9375
0.5625,0.875,0.586914,0.9375
0.625,0.875,0.649414,0.9375
0.6875,0.875,0.711914,0.9375
0.75,0.875,0.758789,0.9375
0.8125,0.875,0.821289,0.9375
0.875,0.875,0.883789,0.9375
0.9375,0.875,0.946289,0.9375
0,0.9375,0.0263672,1
0.0625,0.9375,0.0878906,1
0.125,0.9375,0.151367,1
0.1875,0.9375,0.213867,1
0.25,0.9375,0.276367,1
0.3125,0.9375,0.338867,1
0.375,0.9375,0.401367,1
0.4375,0.9375,0.46582,1
0.5,0.9375,0.526367,1
0.5625,0.9375,0.587891,1
0.625,0.9375,0.650391,1
0.6875,0.9375,0.712891,1
0.75,0.9375,0.775391,1
0.8125,0.9375,0.833984,1
0.875,0.9375,0.902344,1
0.9375,0.9375,0.958984,1
